"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","men","Total","65+","Total","Total","Total",0.770171555063641,13917,0.00312979974141936,0.406376958593431,314,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","men","Total","65+","Total","Total","Total",0.665052356020942,10162,0.00381816510929377,0.574114966246888,266,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","men","Total","65+","Total","Total","Total",0.531523061608229,9611,0.00371092290694719,0.698167807755895,255,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","men","Total","65+","Total","Total","Total",0.426073431682142,9040,0.00339491108016787,0.796790137034531,283,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","men","Total","65+","Total","Total","Total",0.427697464906767,10207,0.00320258343900804,0.748796451179847,272,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","women","Total","15_24","Total","Total","Total",0.243210074168934,4558,0.00313387789345223,1.28854773148723,303,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","women","Total","15_24","Total","Total","Total",0.175122450471526,4791,0.0022978595599741,1.31214447592927,435,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","women","Total","15_24","Total","Total","Total",0.13358940397351,5043,0.00175101314187913,1.31074253630651,549,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","women","Total","15_24","Total","Total","Total",0.105517804920007,4907,0.00142463486683548,1.35013694410672,608,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","women","Total","15_24","Total","Total","Total",0.122048916671724,6033,0.00147232072610115,1.20633657901386,595,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","women","Total","25_64","Total","Total","Total",0.656855458104157,39768,0.00192948535069914,0.29374580463533,996,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","women","Total","25_64","Total","Total","Total",0.533344919811913,55238,0.00155019805951394,0.290655821763639,1430,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","women","Total","25_64","Total","Total","Total",0.467075373583666,68264,0.00130504052605315,0.279406836639694,1956,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","women","Total","25_64","Total","Total","Total",0.423361832076636,83042,0.0011156153837689,0.263513453325891,2367,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","women","Total","25_64","Total","Total","Total",0.248918339381328,78473,0.000770087982219138,0.309373742462346,3317,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","women","Total","65+","Total","Total","Total",0.824876940552821,4357,0.00522958288979694,0.63398340197171,73,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","women","Total","65+","Total","Total","Total",0.828719414181104,4640,0.00503503614558985,0.607568262481844,92,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","women","Total","65+","Total","Total","Total",0.72873417721519,5757,0.00500228651735713,0.686435009329882,121,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","women","Total","65+","Total","Total","Total",0.634163637975357,7154,0.00453492703150024,0.715103604170453,139,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","women","Total","65+","Total","Total","Total",0.624861040929762,12366,0.00344163580607011,0.550784187304929,205,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","Total","Total","15_24","Total","Total","Total",0.181515248453828,13618,0.00140721918052517,0.775262239680718,1337,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","Total","Total","15_24","Total","Total","Total",0.112483881278036,10206,0.00104893997342256,0.932524697320685,1460,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","Total","Total","15_24","Total","Total","Total",0.0933508311461067,10670,0.000860509388859466,0.921801529021902,1742,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","Total","Total","15_24","Total","Total","Total",0.0803205367126351,9482,0.000791033490086543,0.984845871880368,1717,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","Total","Total","15_24","Total","Total","Total",0.0938823091307973,11597,0.000829856956961765,0.883933261383253,1517,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","Total","Total","25_64","Total","Total","Total",0.560583316624307,103445,0.00115537691963669,0.20610262299529,3091,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","Total","Total","25_64","Total","Total","Total",0.377857287196738,95364,0.000965118369945854,0.2554187527005,3656,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","Total","Total","25_64","Total","Total","Total",0.345388535496661,113590,0.000829143444975578,0.240061078976836,4500,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","Total","Total","25_64","Total","Total","Total",0.311008135155123,126580,0.000725598289975972,0.233305244447725,5049,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","Total","Total","25_64","Total","Total","Total",0.199930667934222,132072,0.000492082421779226,0.246126533194559,6969,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","Total","Total","65+","Total","Total","Total",0.782545392257622,18274,0.0026994608640573,0.344959013338438,387,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","Total","Total","65+","Total","Total","Total",0.70894199913789,14802,0.00314369407591541,0.443434594048357,358,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","Total","Total","65+","Total","Total","Total",0.591486413671003,15368,0.00304957521932247,0.515578236259997,376,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","Total","Total","65+","Total","Total","Total",0.498307588159271,16194,0.00277357043497853,0.556598073335385,422,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","Total","Total","65+","Total","Total","Total",0.51707708166304,22573,0.00239166064071835,0.462534644356354,477,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","men","Total","Total","Total","Total","Total",0.401512531415001,87070,0.00105267028279071,0.262176196364512,3791,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","men","Total","Total","Total","Total","Total",0.234369156423994,55774,0.000868348925161891,0.370504779046511,3691,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","men","Total","Total","Total","Total","Total",0.211692005001853,61114,0.000760294881898656,0.35915143885193,4143,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","men","Total","Total","Total","Total","Total",0.18535702161367,57330,0.000698717677211561,0.376957760288069,4169,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","men","Total","Total","Total","Total","Total",0.155158569508221,69370,0.000541473892038857,0.348980977173915,4911,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","women","Total","Total","Total","Total","Total",0.553055571258975,48915,0.00167176222104689,0.302277439722974,1443,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","women","Total","Total","Total","Total","Total",0.461674027669761,64705,0.00133164722736596,0.288438843763267,2021,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","women","Total","Total","Total","Total","Total",0.403038472711335,79083,0.00110733265642256,0.274746142464582,2704,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","women","Total","Total","Total","Total","Total",0.367105171734951,95103,0.000947020036868116,0.257969680021795,3178,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","women","Total","Total","Total","Total","Total",0.249351344672789,96872,0.000694114212449863,0.278367944380132,4169,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_1","Total","Total","Total","Total","Total","Total",0.445414346544383,135985,0.000899503823697519,0.201947654061001,5234,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_2","Total","Total","Total","Total","Total","Total",0.318619620869124,120479,0.000757725060801983,0.23781494018952,5712,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_3","Total","Total","Total","Total","Total","Total",0.289119630446887,140197,0.000651038213370215,0.225179525985115,6847,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_4","Total","Total","Total","Total","Total","Total",0.268199388764456,152433,0.000587644491119551,0.219107319306997,7347,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","quintile_5","Total","Total","Total","Total","Total","Total",0.198952353255855,166242,0.000436724822881156,0.219512268004955,9080,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","men","Total","15_29","Total","Total","Total",0.109903458618427,58628,0.000428230283984828,0.389642227249277,7927,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","women","Total","15_29","Total","Total","Total",0.174508751624563,53978,0.000682440910807019,0.391064003641043,4105,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","Total","Total","15_29","Total","Total","Total",0.133615104584439,112606,0.000370621172946634,0.27737969752695,12032,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","men","Total","15_64","Total","Total","Total",0.214007141247836,300157,0.000346308640722187,0.161821067606868,19274,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","women","Total","15_64","Total","Total","Total",0.347418839598649,352586,0.000472648299072358,0.136045673176037,12729,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","Total","Total","15_64","Total","Total","Total",0.270015375839373,652743,0.000285544789774362,0.10575130726786,32003,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","men","Total","15_24","Total","Total","Total",0.091123739955354,32534,0.000481631834373776,0.528547044502071,5532,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","men","Total","25_64","Total","Total","Total",0.255969967241338,267623,0.000426798150317648,0.166737588365297,13742,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","men","Total","65+","Total","Total","Total",0.557192434324359,56355,0.00156187581481551,0.280311741258549,1474,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","women","Total","15_24","Total","Total","Total",0.139717595552618,25786,0.000807011333820009,0.57760179068934,2547,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","women","Total","25_64","Total","Total","Total",0.393585566923397,326800,0.000536145795845074,0.136220898554805,10182,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","women","Total","65+","Total","Total","Total",0.68786218627005,34779,0.00206070622255441,0.299581262596894,642,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","Total","Total","15_24","Total","Total","Total",0.107683132412217,58320,0.000421209806696211,0.391156718104929,8079,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","Total","Total","25_64","Total","Total","Total",0.316883636131013,594423,0.000339702978393801,0.107201174078094,23924,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","Total","Total","65+","Total","Total","Total",0.600743563038061,91134,0.00125740410301847,0.209307961064045,2116,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","men","Total","Total","Total","Total","Total",0.22997421000061,358025,0.000337267966740482,0.146654690862766,21640,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","women","Total","Total","Total","Total","Total",0.356631480558096,387652,0.000459439748381385,0.128827591905909,13707,""
"year",2012,"country","SLV","SLV-EHPM","tasa_independientes","Total","Total","Total","Total","Total","Total","Total","Total",0.28204881860755,745677,0.000276755568773596,0.0981232859403253,35347,""
"year",2012,"country","SLV","SLV-EHPM","tasa_industria","rural","quintile_1","men","Total","15_29","Total","Total","Total",0.0294352159468439,1772,0.000688886433617353,2.34034781623954,1102,""
"year",2012,"country","SLV","SLV-EHPM","tasa_industria","urban","quintile_1","men","Total","15_29","Total","Total","Total",0.0958183990442055,1203,0.00262690235175501,2.74154272870192,218,""
"year",2012,"country","SLV","SLV-EHPM","tasa_industria","rural","quintile_2","men","Total","15_29","Total","Total","Total",0.0619775199059743,3744,0.0009810087854963,1.58284614644888,1045,""
"year",2012,"country","SLV","SLV-EHPM","tasa_industria","urban","quintile_2","men","Total","15_29","Total","Total","Total",0.174591151661215,5071,0.00222746036257019,1.27581514949421,405,""
