"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2007,"country","SLV","SLV-EHPM","vulnerable","rural","Total","men","Total","Total","Total","Total","Total",0.26573344073161,261284,0.000445468169702804,0.167637226416199,15707,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","urban","Total","men","Total","Total","Total","Total","Total",0.465527746745227,766315,0.00038878051432335,0.0835139295222549,15958,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","rural","Total","women","Total","Total","Total","Total","Total",0.256477911345353,270131,0.00042550992330981,0.165905095326845,16798,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","urban","Total","women","Total","Total","Total","Total","Total",0.474532094288686,901387,0.000362312271030378,0.0763514787284253,18480,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","rural","Total","Total","Total","Total","Total","Total","Total",0.26094665868561,531415,0.000307732048778017,0.117929101038528,32505,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","urban","Total","Total","Total","Total","Total","Total","Total",0.470351690198325,1667702,0.000265067986761476,0.0563552746349672,34438,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","Total","Total","men","Total","Total","Total","Total","Total",0.390814630233702,1027599,0.000300907982692579,0.0769950660528343,31665,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","Total","Total","women","Total","Total","Total","Total","Total",0.396753411468114,1171518,0.000284704036196636,0.0717584343240151,35278,""
"year",2007,"country","SLV","SLV-EHPM","vulnerable","Total","Total","Total","Total","Total","Total","Total","Total",0.393956043365463,2199117,0.000206811965251519,0.0524962032527231,66943,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","00_04","Total","Total","Total",0.0239014041822406,2366,0.000485470550417153,2.03113819889239,1582,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","05_14","Total","Total","Total",0.0165209883814317,4937,0.000233177697847369,1.41140283174245,4684,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","15_24","Total","Total","Total",0.0352227349476669,7030,0.000412628235349353,1.17148266868665,3248,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","25_64","Total","Total","Total",0.0600282463954806,19339,0.000418500567615855,0.697172735746223,5201,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","65+","Total","Total","Total",0.0386294400301498,2460,0.000763653362613976,1.97686883894241,992,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","00_04","Total","Total","Total",0.157009421647469,23214,0.000946154554324662,0.602610050019193,1462,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","05_14","Total","Total","Total",0.144712439789361,57352,0.00055884022603123,0.386172900439425,3947,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","15_24","Total","Total","Total",0.215775708491794,68312,0.000731095643932592,0.338822033788107,3109,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","25_64","Total","Total","Total",0.292432428448231,198373,0.000552291310737933,0.188861171679427,6368,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","65+","Total","Total","Total",0.225287356321839,24108,0.00127710483558779,0.566878166817031,1072,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","00_04","Total","Total","Total",0.0156315838155041,1521,0.000397664856425688,2.54398313772444,1537,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","05_14","Total","Total","Total",0.0239131049898844,6761,0.000287325878756283,1.20154149315961,4427,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","15_24","Total","Total","Total",0.036024196604797,7319,0.000413429533141534,1.14764400626906,3268,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","25_64","Total","Total","Total",0.0468640550739265,18666,0.000334881886875596,0.714581540900229,6431,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","65+","Total","Total","Total",0.0650234218157484,4664,0.000920642278754626,1.41586255082572,1135,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","00_04","Total","Total","Total",0.130847738485294,17372,0.000925527319765883,0.707331537006202,1343,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","05_14","Total","Total","Total",0.149310490943321,55674,0.000583646182709948,0.390894289492023,3722,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","15_24","Total","Total","Total",0.205380906111758,68062,0.00070175773858024,0.341685968703623,3280,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","25_64","Total","Total","Total",0.264089498961213,234526,0.00046780852785371,0.177140147447672,8477,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","65+","Total","Total","Total",0.237359550561798,41405,0.00101868575806889,0.429174118192336,1658,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","00_04","Total","Total","Total",0.019802030637873,3887,0.00031445561719439,1.58799682186618,3119,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","05_14","Total","Total","Total",0.020114725120537,11698,0.000184096659967136,0.915233287375002,9111,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","15_24","Total","Total","Total",0.0356270297649197,14349,0.000292072934079386,0.819807140832651,6516,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","25_64","Total","Total","Total",0.0527505808740454,38005,0.000263353474011263,0.499242794387576,11632,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","65+","Total","Total","Total",0.0526105900598183,7124,0.00060670207488995,1.15319382314498,2127,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","00_04","Total","Total","Total",0.14463181001796,40586,0.000663975788657582,0.459080052012852,2805,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","05_14","Total","Total","Total",0.146941396870218,113026,0.000403686678956079,0.27472631100181,7669,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","15_24","Total","Total","Total",0.210459549802309,136374,0.000506395735857383,0.24061428257024,6389,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","25_64","Total","Total","Total",0.276363787258764,432899,0.000357312319598858,0.129290571367189,14845,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","65+","Total","Total","Total",0.232769586072126,65513,0.00079657265893715,0.342215094497063,2730,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","00_04","Total","Total","Total",0.10362946188032,25580,0.000613446594390633,0.59196157469108,3044,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","05_14","Total","Total","Total",0.0896052500974611,62289,0.000342564732135587,0.382304308913807,8631,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","15_24","Total","Total","Total",0.14596212524822,75342,0.000491428309906227,0.336682073565669,6357,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","25_64","Total","Total","Total",0.217598848598729,217712,0.000412505885912143,0.189571722722136,11569,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","65+","Total","Total","Total",0.155648770885572,26568,0.00087746102315698,0.563744267407073,2064,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","00_04","Total","Total","Total",0.0821191995410053,18893,0.000572383871736668,0.69701589267301,2880,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","05_14","Total","Total","Total",0.0952325024481167,62435,0.00036252639628129,0.380675070970435,8149,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","15_24","Total","Total","Total",0.141014249022098,75381,0.000476019815323544,0.33756859226967,6548,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","25_64","Total","Total","Total",0.196828871634291,253192,0.000350564437289752,0.178106206868422,14908,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","65+","Total","Total","Total",0.187144551688278,46069,0.000786103004093223,0.420051236865616,2793,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","00_04","Total","Total","Total",0.0932525911651908,44473,0.000421071508830522,0.451538668866178,5924,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","05_14","Total","Total","Total",0.092336508101025,124724,0.000249092622645367,0.269766128011724,16780,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","15_24","Total","Total","Total",0.14344489301805,150723,0.000341958166988676,0.238389920891535,12905,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","25_64","Total","Total","Total",0.205915843272657,470904,0.000267397189718694,0.129857511432294,26477,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","65+","Total","Total","Total",0.174247948951686,72637,0.000587507690398966,0.33716763608039,4857,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","Total","Total","Total","Total",0.0367472967365569,36132,0.00018973590092149,0.516326145788942,15707,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","Total","Total","Total","Total",0.225596417274307,371359,0.000325775858722643,0.144406485997748,15958,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","Total","Total","Total","Total",0.0369633310008327,38931,0.000183841998969157,0.49736318127015,16798,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","Total","Total","Total","Total",0.219548751058158,417039,0.000300341624584343,0.136799514065459,18480,""
"year",2007,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","Total","Total","Total","Total",0.0368590255090992,75063,0.000132030971787707,0.358205269846629,32505,""
"year",2007,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","Total","Total","Total","Total",0.222356471269435,788398,0.00022083469080337,0.0993156122430902,34438,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","Total","Total","Total","Total",0.154976254831468,407491,0.000223172463426484,0.144004295154233,31665,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","Total","Total","Total","Total",0.154421573571312,455970,0.000210289111396293,0.136178583427776,35278,""
"year",2007,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","Total","Total","Total","Total",0.154682847324806,863461,0.000153049048953775,0.0989437753446567,66943,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","men","Total","25_64","Total","Total","Total",0.000487327922027532,157,3.88835243226456e-05,7.97892395758288,5201,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","men","Total","65+","Total","Total","Total",0.000314060488049998,20,7.02150315513413e-05,22.3571681962626,992,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","00_04","Total","Total","Total",0.0116806785209434,1727,0.000279428400932875,2.39222747575718,1462,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","05_14","Total","Total","Total",0.0065048938097533,2578,0.000127697272383499,1.96309541889881,3947,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","15_24","Total","Total","Total",0.00389465172400723,1233,0.000110697987384114,2.84230773965627,3109,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","25_64","Total","Total","Total",0.0154167065916813,10458,0.000149586885327747,0.970290797442186,6368,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","65+","Total","Total","Total",0.0184375292028782,1973,0.000411242652004724,2.23046508824255,1072,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","women","Total","05_14","Total","Total","Total",0.0004102825290381,116,3.80859610817403e-05,9.28286202462292,4427,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","women","Total","15_24","Total","Total","Total",0.000506967106202226,103,4.99402894233992e-05,9.85079481734233,3268,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","women","Total","25_64","Total","Total","Total",0.000394174255148744,157,3.14523296404241e-05,7.97929576312773,6431,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","women","Total","65+","Total","Total","Total",0.00202152576399732,145,0.000167708805830775,8.29614981008952,1135,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","00_04","Total","Total","Total",0.000986705833615787,131,8.61663470526252e-05,8.7327290583525,1343,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","05_14","Total","Total","Total",0.0073992823312969,2759,0.000140346323707682,1.89675589366358,3722,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","15_24","Total","Total","Total",0.00781547040682692,2590,0.000152968309253894,1.95725018829672,3280,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","25_64","Total","Total","Total",0.0121659131472713,10804,0.000116330723201122,0.956202150984565,8477,""
"year",2007,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","65+","Total","Total","Total",0.00719445081403348,1255,0.000202352177829878,2.81261465343776,1658,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","Total","Total","05_14","Total","Total","Total",0.000199462140022422,116,1.85177477013785e-05,9.28384088293489,9111,""
"year",2007,"country","SLV","SLV-EHPM","rich","rural","Total","Total","Total","15_24","Total","Total","Total",0.000255737965418268,103,2.51953881597591e-05,9.85203277055529,6516,""
